cosmosvaloper,cosmos,moniker,pubkey,address,cosmosvalcons,bonded,jailed,left_active_set,left_heights,joined_active_set,joined_heights,jailed_during_period,jailed_time,jailed_block,jailed_reason
cosmosvaloper1qp4y2esacc2jmepxcqlw440p6xas8j6t9g438v,cosmos1qp4y2esacc2jmepxcqlw440p6xas8j6tqupytl,POSTHUMAN 🧬 StakeDrop,goAyTrHPgBBEhay6FISMzTObWBHQab93kabC2s4HRRA=,4F5F8CDB1619568FBCDC72725819772F108555C7,cosmosvalcons1fa0cekckr9tgl0xuwfe9sxth9ugg24w8h92wf4,True,False,False,,False,,False,,,
cosmosvaloper1q8pcju4sz0aamg4mf7mj2ap70a3fd89tuqzsue,cosmos1q8pcju4sz0aamg4mf7mj2ap70a3fd89te5k9s2,MIPEnode,P5nHG8rliCZJuFsWTNcYqhbwIIHkr1DeVd/7t6HvTiU=,EAE3FF2B332851799462B491EA11D7F738A91627,cosmosvalcons1at3l72en9pghn9rzkjg75ywh7uu2j938scyncr,False,True,False,,False,,False,,,
cosmosvaloper1qf5n7ar235l7ey5v07zae6f0dskaze5dlmmknp,cosmos1qf5n7ar235l7ey5v07zae6f0dskaze5d600rlj,moonlet,7AKQTrTJp/DP8qVh8LE0vgDLkQDP7i/yygTwNCr3BGY=,42EEDA7856F43AEE26888B54796237BD4BE95BC1,cosmosvalcons1gthd57zk7sawuf5g3d28jc3hh497jk7pxj5h3h,False,True,False,,False,,False,,,
cosmosvaloper1qskdle2vsl6p9v5mpghxda6pw4q7fzaffxlatf,cosmos1qskdle2vsl6p9v5mpghxda6pw4q7fzafvjtg86,my-validator-name,yEL9Mx3Nb6EGntqwqVmBEMMw+jZSiXsQ8X9FU/kwwsw=,EAD8E15441E9CD5A419ABAE59D6EA5FA8C1F0284,cosmosvalcons1atvwz4zpa8x45sv6htje6m49l2xp7q5ywza4ya,False,True,False,,False,,False,,,
cosmosvaloper1q422p5m0gej7gp43385thsfpmjuwql72a9g3am,cosmos1q422p5m0gej7gp43385thsfpmjuwql72c3uy3g,a41,d1pL2k+uAuK++sumfQ/d0LQrvdn+gtFwbgcuhURj5ds=,2064E3A0045AE98D32CBFBCEAF98334B177A0D59,cosmosvalcons1ypjw8gqytt5c6vktl082lxpnfvth5r2e3qsaqg,False,True,False,,False,,False,,,
cosmosvaloper1q7wem3j4w52yw7tnrcuws3kgxcrwqvjx66up4y,cosmos1q7wem3j4w52yw7tnrcuws3kgxcrwqvjxlwg5eh,ledger,KTlLlLPKXOp8QL/4eK5GeyArtIDqXmSm27LjTGyreLc=,0EC3A6662A3E62F1485C5CC04E263D46687BBB31,cosmosvalcons1pmp6ve328e30zjzutnqyuf3age58hwe3pwmeu9,False,True,False,,False,,False,,,
cosmosvaloper1pqpn0q6yhexw60eat0a3q3ta47z4vea9m60phx,cosmos1pqpn0q6yhexw60eat0a3q3ta47z4vea97wm5m4,Pankaj-Provider,+p1hIKueE/50aWkn0xqVbAa/1qvAS4vf3g0gdogqe1U=,43B57B4036583566515706245C3A7FB902784565,cosmosvalcons1gw6hkspktq6kv52hqcj9cwnlhyp8s3t9ngz64y,False,False,False,,False,,False,,,
cosmosvaloper1pqdcgaa42ugctkwue8jtz2mfvh6yjqzem46fn4,cosmos1pqdcgaa42ugctkwue8jtz2mfvh6yjqze7pwulx,Commons Hub,uSdKBTUfYN4ekUyXOxi5gmq282WK99dfUqww962s/YU=,211BB184AA199F970A6A6850152A1FDE028EFBD9,cosmosvalcons1yydmrp92rx0ewzn2dpgp22slmcpga77elnx2k7,False,True,False,,False,,False,,,
cosmosvaloper1pq5lfvlm30hauvekcputdyylmqcmdmw3qay0a7,cosmos1pq5lfvlm30hauvekcputdyylmqcmdmw39fs63d,kokos,XYXrlIqO+67z10WpYp7AuK/wnoiRBP3VvjTqh6ziYOs=,A5D939DB8B1EBE78BEA36346D6B292EA79706AE1,cosmosvalcons15hvnnkutr6l8304rvdrddv5jafuhq6hpaum3fv,False,True,False,,False,,False,,,
cosmosvaloper1pzztln3usexx8z6cahxfqsjswjmhxylhuztr8u,cosmos1pzztln3usexx8z6cahxfqsjswjmhxylheklkt0,bitszn | valopers.com,rCuSdWUrNcHiIWgLr24RM8SqshzPue8aWkm276ICPN8=,336B3DCA63C6862E9468AA12BDC3C8B3EE15F759,cosmosvalcons1xd4nmjnrc6rza9rg4gftms7gk0hpta6eppzzfm,True,False,False,,False,,False,,,
cosmosvaloper1pyade4uu94ds72lwaafmrpc2ttj8rajwraryzd,cosmos1pyade4uu94ds72lwaafmrpc2ttj8rajwxfh3w7,ATOM Renaissance (testnet),WbybiSVrYw+w2EkB3xkP7CBvYuyvffCPY4D+IGrvB0U=,21C298540A5E5B94EA2E506B7040952D0D8EA27F,cosmosvalcons1y8pfs4q2tedef63w2p4hqsy495xcagnldch07h,True,False,False,,False,,False,,,
cosmosvaloper1p99ltwmxue62k4rk7uw3fsu6tyrjzvz4jaznhe,cosmos1p99ltwmxue62k4rk7uw3fsu6tyrjzvz4hfkxm2,Gozong,qiHCvi1uq6rW/kJxmqn1/ZWndN5domDnFA0eWxv7+eM=,8FCD3D4A2EDF0AFE6A47A332B68850D608E9AD5A,cosmosvalcons13lxn6j3wmu90u6j85vetdzzs6cywnt26lpemc8,False,True,False,,False,,False,,,
cosmosvaloper1px6cnaw3seh34kgpw82m0kl47zz7420t4cpac5,cosmos1px6cnaw3seh34kgpw82m0kl47zz7420tsv4g58,cardex,qS5xYxDbddIAdiGKfTtny7WescbTjOa2bFp3F4gW6pw=,8113052F95A5064F1A04E4447AF63804545142B6,cosmosvalcons1syfs2tu455ry7xsyu3z84a3cq329zs4kdrt943,False,True,False,,False,,False,,,
cosmosvaloper1p82930all3h2mk4xeets4yhu4yr7ktc9phw7qq,cosmos1p82930all3h2mk4xeets4yhu4yr7ktc9yr6tvn,nRn8ClDgHi,r2LL/jnMnA56ScN0Yuikdluq07lfbN/RnqH7CJ43TgU=,EE55C61B69FA42C751222EDA32B4DF2D6A2DD693,cosmosvalcons1ae2uvxmflfpvw5fz9mdr9dxl944zm45nvevfnz,False,True,False,,False,,False,,,
cosmosvaloper1pfvkjn2hjdl963k9mpcyu8lrpjl0l7n2a5weqx,cosmos1pfvkjn2hjdl963k9mpcyu8lrpjl0l7n2cq6vv4,SG-1,qQweNUP4nF4U1MAus0ONM5lGHoDUTrXzMrgHj/PjHrA=,C99C8CA1569E0E6C2AE3AD9BD787490B7EFDCDEB,cosmosvalcons1exwgeg2knc8xc2hr4kda0p6fpdl0mn0twpgr2v,False,True,False,,False,,False,,,
cosmosvaloper1pdkm9plc2xv3n2yceptr82v6a5k5t99mdqakyk,cosmos1pdkm9plc2xv3n2yceptr82v6a5k5t99mg5frg9,Inter Blockchain Services,N3j6Rd1ym4UPqFQ5Xa1ePRL7LApMb56Gd0WSAjQlflE=,412D1E27582BE9394769DCDAB06C0503083405DA,cosmosvalcons1gyk3uf6c905nj3mfmndtqmq9qvyrgpw6l80fhh,True,False,False,,False,,False,,,
cosmosvaloper1pd7kfh9ex90804rgguv9uga8t5tvgr9f227ewl,cosmos1pd7kfh9ex90804rgguv9uga8t5tvgr9f072vzv,Moonlet,mpURL3K4QLcgGyZf4FSYzeTBijb4AM89g1xUPgRKDlk=,E1414C9A4A3518F3C405BFB5A78482A1ACFAEE91,cosmosvalcons1u9q5exj2x5v083q9h7660pyz5xk04m5357lf7a,False,True,False,,False,,False,,,
cosmosvaloper1pwytf2e2n5nw2qehhg08ddcznmglhsrcq8vqmw,cosmos1pwytf2e2n5nw2qehhg08ddcznmglhsrc9nc4ha,GATADAO,XeiREKe/z4mT4R1lWXhahRZRUOf53cSC/9VeLPZX58A=,BC084233BE1EA6C45DAF074DE4CA2102406C4B92,cosmosvalcons1hsyyyva7r6nvghd0qax7fj3pqfqxcjujjx040u,False,True,False,,False,,False,,,
cosmosvaloper1p3j4g00ucdj6zt8eh7md87jgr9ng2fv0r9gg8a,cosmos1p3j4g00ucdj6zt8eh7md87jgr9ng2fv0x3uatw,Tests,nEyM1Jbn+0DzVdpYhSiQk6XkMR9R3e6K0KvC9VZfgE8=,DA4F5F318045D4690C561CB450005668355A70B3,cosmosvalcons1mf847vvqgh2xjrzkrj69qqzkdq645u9n4l5nfz,False,True,False,,False,,False,,,
cosmosvaloper1pjt45r8280prs5td4xc2fzuazdvp9c53qnqvy6,cosmos1pjt45r8280prs5td4xc2fzuazdvp9c53985egf,w3coins,gy3xVprcUW39A5EMlY/7epC8y0geFCH13Qy5LRuAP7Q=,3D065D6DB8D49F9283D3642451DABF0F6CC1759E,cosmosvalcons185r96mdc6j0e9q7nvsj9rk4lpakvzav7crysk6,False,True,False,,False,,False,,,
cosmosvaloper1pmjmlxc3gq7ye3q30526r7v50p00e76pcguy27,cosmos1pmjmlxc3gq7ye3q30526r7v50p00e76paug3xd,🙏 uGaenn ⛅ ICS,6OJagpRDDqi9e1zKimnBgGtgwrlhp0d2uBU5dMEqDfI=,B5F1DD92D32BCBBCE030539DAE90FCC9AB6CA5F2,cosmosvalcons1khcamykn909mecps2ww6ay8uex4kef0ja225a2,False,True,False,,False,,False,,,
cosmosvaloper1pu79syn4rrmrcsd4twnal9ue2zp4na5rscqrwg,cosmos1pu79syn4rrmrcsd4twnal9ue2zp4na5r4v5kzm,U-Testnet,ch7/c2tJPk5wDSgpNNp87STFZ2JDXPXO1eWCCvmDq0E=,CD8837461F6C0735A2CF7E96538C812B66CD331F,cosmosvalcons1ekyrw3sldsrntgk006t98ryp9dnv6vclh26ld9,False,True,False,,False,,False,,,
cosmosvaloper1pa6axxjr07pkjwaruc6dmnsltvhczn7pzsya48,cosmos1pa6axxjr07pkjwaruc6dmnsltvhczn7p8ysge5,HardestValidatorEcerrrrrrrrrrrrrrrrrrrrrrrrrrrrr,Za98rCUpQVfSz8lp94rTtriUwLLbG2xt5lGrBUyiCi8=,D8AC2F8F765AB1204134E091405E6ED62B581F51,cosmosvalcons1mzkzlrmkt2cjqsf5uzg5qhnw6c44s863azj4pe,False,True,False,,False,,False,,,
cosmosvaloper1zrwdld0u84pdu96q6gc68u35rmjh5l5pz5g4lt,cosmos1zrwdld0u84pdu96q6gc68u35rmjh5l5p8quqnc,neon,CAKV7MuftnqIyrBSO3CNFMf1c5t0C9kznNbP4TC/1e4=,ADD0BC83952A1A7D38773F88E13DB0A4C31CC47E,cosmosvalcons14hgtequ49gd86wrh87ywz0ds5np3e3r7yw6rtq,False,True,False,,False,,False,,,
cosmosvaloper1zyqledl5wr5rr8l4sx7lkuf9x4qrudmmm72xxp,cosmos1zyqledl5wr5rr8l4sx7lkuf9x4qrudmm727n2j,🐹 Quokka Stake,sVpY8VR2Qt8ysHNG587rjGmXc3mejKDCELLaBIK7/rU=,69EF4F01D16AB819A3B808E156290D12C0AB4411,cosmosvalcons1d8h57qw3d2upngacprs4v2gdztq2k3q3ztrqkm,True,False,False,,False,,False,,,
cosmosvaloper1ztmj543sc5n3r0l6gsdclg9ukm9jw9sccrfmlv,cosmos1ztmj543sc5n3r0l6gsdclg9ukm9jw9scahawnl,Edgevana3,n+NmV0grHj1TplKufqDpj090uILMX8fR8/Zoc2ZM6NI=,52CA6201A63C41D708488D7C4DDC3FDF30CF00F2,cosmosvalcons12t9xyqdx83qawzzg347ymhplmucv7q8jfc65sj,False,True,False,,False,,False,,,
cosmosvaloper1zv0pxlecjtcafev7yvwujgw83djla3h4xskud9,cosmos1zv0pxlecjtcafev7yvwujgw83djla3h4ryzfpk,DokiaCapital,dWGs9y2BodKKs8rjpWk9oQvEwzzPXPbAPAN59kztduE=,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,cosmosvalcons1rca0mkvwpcdwk588u7l8hdutwx4elcd6688ypz,True,False,False,,False,,False,,,
cosmosvaloper1zv7frmamwwsf7auxhtlzrm9ntvwlxykc52zx0d,cosmos1zv7frmamwwsf7auxhtlzrm9ntvwlxykc37knr7,TaxiStake,cm6IWrnxH0ukbwPcfsmFGY9ygBrrdu0jT+luTc4ILUE=,6DEFB5905CA70A5198F8ABE28FAAAE655400B566,cosmosvalcons1dhhmtyzu5u99rx8c403gl24wv42qpdtxztfj8p,True,False,False,,False,,False,,,
cosmosvaloper1zjrwtj92t20332jwq52573z4njctmpavc4xptx,cosmos1zjrwtj92t20332jwq52573z4njctmpavapj584,testval2,1GyoUQNv8CgP1J7+MUi7U76lPyVxomDG1xyMJ94BUus=,CCAD465C53853E7C35EBA56BB0F04FF0726FC080,cosmosvalcons1ejk5vhzns5l8cd0t544mpuz07pexlsyqjsfw2u,False,True,False,,False,,False,,,
cosmosvaloper1zj766mrv6vlr8urnn9pmuuxrle63la7lcjlumd,cosmos1zj766mrv6vlr8urnn9pmuuxrle63la7laxtfh7,BlockHunters,OdrYRD/AVzIoZFNPYkypezqAjDCw8VUd58h164f6RUY=,ADDDB8BFD39FF5DE14FCB655FFBEAD5FE8C97F36,cosmosvalcons14hwm307nnl6au98uke2ll04dtl5vjlek9jultc,False,True,False,,False,,False,,,
cosmosvaloper1z587n9undvmdsvrcztew6skxjwgnlqfksnlcc3,cosmos1z587n9undvmdsvrcztew6skxjwgnlqfk48td5z,horcrux-testing,7YfqPNEY0p5FxP3jI2jBGcy69UP2KDEButLZRfXB4MA=,7AEA2361195AB03F527DCAE960041BF106AB3232,cosmosvalcons10t4zxcget2cr75naet5kqpqm7yr2kv3j4g88fv,False,True,False,,False,,False,,,
cosmosvaloper1zc82yrr9vq2mktzg9en8n64xrrhycnx58pa874,cosmos1zc82yrr9vq2mktzg9en8n64xrrhycnx5z4fjjx,CosmosSpaces,vDuYvVU2foh+ZCVGIHwa9ejV+0CvhZHElRuO6WQhq6c=,AB1C2DAEB8CABD2120C2855EFE2B3CB48A7A151A,cosmosvalcons14vwzmt4ce27jzgxzs400u2eukj9859g63k9e3p,True,False,False,,False,,False,,,
cosmosvaloper1rynuc6zdf3tv7s7fqzf4lrr0vhmgsmndpad0up,cosmos1rynuc6zdf3tv7s7fqzf4lrr0vhmgsmndyfe6sj,MyCosmosNode2,YZDpbjG4FZqFl43GUfimLNTXPVFR+ElZQwKMucUxqFU=,61A2CBA77A7E6B53D06667BC81773E5BF4705ADF,cosmosvalcons1vx3vhfm60e4485rxv77gzae7t068qkkla77wu8,False,True,False,,False,,False,,,
cosmosvaloper1rylmldez5j48dsuanug5ljlh9qqthdvlqm2uhn,cosmos1rylmldez5j48dsuanug5ljlh9qqthdvl907fmq,skippy,B6shk2oeLq2YGjGoA8ah9M4QbSSb4Jtekq4MZN7EVWE=,D8BA5BD04CDE6CF13399D5D26B07E588BCF4B3C2,cosmosvalcons1mza9h5zvmek0zvue6hfxkpl93z70fv7z5ldr3y,False,True,False,,False,,False,,,
cosmosvaloper1r2u9vkvlysxytmm4qn7dxgxdav9us9vja8dzwp,cosmos1r2u9vkvlysxytmm4qn7dxgxdav9us9vjcnehzj,Eaze Validator TestNet,p7hy3MOICsYtxqoHhaddz8oXJVmy4tBCSqfcQx8IJqU=,A74C30278C14E01872A9C304F42CCB0FEEF1431A,cosmosvalcons15axrqfuvznspsu4fcvz0gtxtplh0zsc6657qdg,False,True,False,,False,,False,,,
cosmosvaloper1rtxnfwxgwmyzq875ptfq2fg60txmjqv4sj7j0a,cosmos1rtxnfwxgwmyzq875ptfq2fg60txmjqv44x28rw,Ping,pxlqIYzAgIVIOrenxgEbEMnv32bVSR5QKY64xaSn5l4=,6FB93D5389278ECE3FB919B58741D81D688741C5,cosmosvalcons1d7un65ufy78vu0aerx6cwswcr45gwsw9t0ylfa,False,True,False,,False,,False,,,
cosmosvaloper1rwwsaucuxj4qz3694hm3p5xlar6sttf6nfn0x3,cosmos1rwwsaucuxj4qz3694hm3p5xlar6sttf6ka862z,Allnodes,0GvoJNnOxsES4rKZj/H7n/IG5CF9cjUkMXh/hHfTIx0=,8CFA6DD1D4223F27B98EE81FA1462691AB2AB4C7,cosmosvalcons13naxm5w5yglj0wvwaq06z33xjx4j4dx8esrc9e,False,True,False,,False,,False,,,
cosmosvaloper1rnm9h4v7dxc3y4akc7cupg2h2n0nh7tgypf6el,cosmos1rnm9h4v7dxc3y4akc7cupg2h2n0nh7tgp4a04v,Kleomedes,U5JK3dDpra+3seI9jHs5yuwDmTw01RkXEi3zBpIf8tQ=,B13C9BB485AADFBBEBB66BF6293ECD5643B180F7,cosmosvalcons1ky7fhdy94t0mh6akd0mzj0kd2epmrq8hqua2g7,True,False,False,,False,,False,,,
cosmosvaloper1rcqv588cxu2pu6ty7u434vgs5x5x87h7ndxa74,cosmos1rcqv588cxu2pu6ty7u434vgs5x5x87h7kejgjx,Stakely.io,vbZ8XQCZPwvim4pme5PAXjF4Y/dw7jRef7KMPtxI0+0=,AB6DBD3166876A21E59526CDCF7C6754685A3010,cosmosvalcons14dkm6vtxsa4zrev4ymxu7lr823595vqs5a3s43,True,False,False,,False,,False,,,
cosmosvaloper1rua5atzhwp77k0fdrct34mr0s6n7y8gmkfc75y,cosmos1rua5atzhwp77k0fdrct34mr0s6n7y8gmnavtch,ugprade-val-2,j9TescHFPkKDbVIWXmlm4waaIYBFRm8B/ixHN/RPo7c=,B4104A97534C7997605232E3C84BE0D9CCCB0D65,cosmosvalcons1ksgy496nf3uewczjxt3usjlqm8xvkrt96u2w82,False,True,False,,False,,False,,,
cosmosvaloper1y2zvr26lxw5zsee40a0lr49t89fpln33rgpex7,cosmos1y2zvr26lxw5zsee40a0lr49t89fpln33xu4v2d,WTest 🛡️,L8SdUQmiI51YAxI75O21HX4O8PIbsHw4d8snhQh+kpY=,806BBF8636A253ECEBF4408FB4F0D43CE1112721,cosmosvalcons1sp4mlp3k5ff7e6l5gz8mfux58ns3zfep9ytswp,False,True,False,,False,,False,,,
cosmosvaloper1ywj0gkd8mteunqjemv7sx9edajff29j2gjhhm4,cosmos1ywj0gkd8mteunqjemv7sx9edajff29j2dxrzhx,Angelhack,uSLgG764mWO7V82xEhfi0kNSDtUbrdViEOEObNpah7M=,C6BB98BCDB6C40E696A5F5FFBA5F7C8399143B44,cosmosvalcons1c6ae30xmd3qwd9497hlm5hmuswv3gw6ytpu2fh,False,True,False,,False,,False,,,
cosmosvaloper1y0r8ywkyk6nw03fu4cakcuz2zr5ztxrcwfvf2s,cosmos1y0r8ywkyk6nw03fu4cakcuz2zr5ztxrctacuxr,WeStaking,x1979LZmeSdseM0S0H9y9Kf9brvq3uNLEL+mRJ1TT20=,02317DB52D9677D4CA419A5F87AFAC02332529F3,cosmosvalcons1qgchmdfdjemafjjpnf0c0tavqgej220nq8ccts,False,True,False,,False,,False,,,
cosmosvaloper1y3pjm65prcek6gn7n0k488r9f594ednuxuw25q,cosmos1y3pjm65prcek6gn7n0k488r9f594ednurg6lcn,Snow Fall,wam2kp560O4ROMW75FlwNL41zpnWFVDIvrSNN+oyn5A=,FAF0073645F9905E82D2DFCFCB39FA7AC9A14FE6,cosmosvalcons1ltcqwdj9lxg9aqkjml8ukw060ty6znlxwgj45c,True,False,False,,False,,False,,,
cosmosvaloper1ykrl498dxq8chfdt7tnt6z9sgl2nfs89wwa4dd,cosmos1ykrl498dxq8chfdt7tnt6z9sgl2nfs89t6fqp7,rawishnode,a36sj15QQjunK/obrFKy5nMdcEZ/l9YkRrwHYvSHA2I=,CA508E4C587563BDF2630B250C3096D433CAE41F,cosmosvalcons1efggunzcw43mmunrpvjscvyk6seu4eqldt9n28,False,False,False,,False,,False,,,
cosmosvaloper1ycxf4df52ydkn3423h65c9ljt93hjn587s9z8x,cosmos1ycxf4df52ydkn3423h65c9ljt93hjn58my3ht4,S16 Research Ventures,6vVCsldweBmJvK7mCeluAFq9bZZb2yG54nci4LOQLzE=,1732C5B5C954C5EE88AC5B91B1086E953EB26F6D,cosmosvalcons1zuevtdwf2nz7az9vtwgmzzrwj5ltymmduxe2fa,False,True,False,,False,,False,,,
cosmosvaloper1ym9a6v37w708w9zt7quymv6z33tw9gzna2cqxe,cosmos1ym9a6v37w708w9zt7quymv6z33tw9gznc7v422,test-val,SXRiw3vl28cg4EGsRHS8fSxSfFr8t0OB2gL0FZcZ9+A=,8798E881DD64EEF6FCB6EF42DF32B4A950AEA9DB,cosmosvalcons1s7vw3qwavnh0dl9kaapd7v4549g2a2wm0g75n7,False,True,False,,False,,False,,,
cosmosvaloper1yl8t2nle6nsrxyvy6tx4yhyerezcucmxcpzswx,cosmos1yl8t2nle6nsrxyvy6tx4yhyerezcucmxa4k9z4,Ded,2RyHNvJ62kISNvd0cXhGcJQ4DCuA0TZkSoLGoAhQzSI=,AD38D301C37C49A477EFDEBA6E363E5DC4747F8C,cosmosvalcons145udxqwr03y6gal0m6axud37thz8gluvu70ecx,False,True,False,,False,,False,,,
cosmosvaloper19xk89y8kphw92mlt20gucpm8k9ljwf5x3uv3tt,cosmos19xk89y8kphw92mlt20gucpm8k9ljwf5x5gcy8c,coinage_x_daic,pqCWRumB8yZc57YmIVZHQtA/DETNwHDLh99MJSDd4es=,B4FEBA6F4AEAC0B88E0DFEB7E0A7DF8BC9007C1F,cosmosvalcons1knlt5m62atqt3rsdl6m7pf7l30ysqlqlv0k3rf,True,False,False,,False,,False,,,
cosmosvaloper19fr5qvpk97pswyyrw2e5e3d2ruddlmuj96k2f5,cosmos19fr5qvpk97pswyyrw2e5e3d2ruddlmujqwzl98,vNodes[V],J/VwQxrrz6bONJAIzIzexObndE3JVM5N+zHldOt0tzo=,452C9FDC50CF3CE2F0C50C62DAE043714D2E1A37,cosmosvalcons1g5kflhzseu7w9ux9p33d4czrw9xjux3hylqd3s,False,True,False,,False,,False,,,
cosmosvaloper192xdyxer5hvtrrredragyup2gejv73zt84ft7z,cosmos192xdyxer5hvtrrredragyup2gejv73ztzpa7j3,IRISnet,+aL/tsdFwJzp3yAjWr1MBWSoPPt72cM/BfMXwM1YMHA=,3A1010E9F598DD0C0D3F9AFE921F186A453F3D03,cosmosvalcons18ggpp604nrwscrflntlfy8ccdfzn70gr336uvv,True,False,False,,False,,False,,,
cosmosvaloper19tsg3w96a8d4rqn3vh88w4f9vgsqa85fp2j6yg,cosmos19tsg3w96a8d4rqn3vh88w4f9vgsqa85fy7x0gm,REallyGoodNEwValidatorrrrrrrrrrrrrrrrrrrrrrrrrrrr,4lya1zZDYoxRtcp/QYZmHNse+URxGTZpT2SJ3L1KsDs=,EA4064383F2A1B55DC812F2B3196D72373833FD5,cosmosvalcons1afqxgwpl9gd4thyp9u4nr9khydecx074ez9rs7,False,True,False,,False,,False,,,
cosmosvaloper19v6tz43ycvre8kj4te39mhhgjgevv3lscrr7fq,cosmos19v6tz43ycvre8kj4te39mhhgjgevv3lsahht9n,Apeiron Nodes | 1% Fee,dFlXeLQVymqqOzPL3Nw1RTZkzeMOYssgpQSTkEXjeGo=,827CAFBA36F5E48A9B9F1EF0EF03B74AF04CA50B,cosmosvalcons1sf72lw3k7hjg4xulrmcw7qahftcyefgtj2vdac,False,True,False,,False,,False,,,
cosmosvaloper19vutvs8z4fknq394ueg3r3xqhv7laud93489ga,cosmos19vutvs8z4fknq394ueg3r3xqhv7laud95pnsyw,test-validator,LrIE3ECrdH8fPmNd7+rV8xquKLU1Z622Q5JFD//smK8=,9C94967A9BE780905C0A7F3A0433D2B90DE6EDA1,cosmosvalcons1nj2fv75mu7qfqhq20uaqgv7jhyx7dmdpsxefm2,False,True,False,,False,,False,,,
cosmosvaloper19wdk895cl2kc3xhxn5nlhwz7l8f62vfvzcruzw,cosmos19wdk895cl2kc3xhxn5nlhwz7l8f62vfv8vhfwa,Smart Stake 📈📊,T7/SU0aMVHODQIyW+2WEMkQV4DUd0hx5AUOHATwAXrE=,BDC580D48EE5677858105761AE1ADE1E826CC985,cosmosvalcons1hhzcp4ywu4nhskqs2as6uxk7r6pxejv9c30wj6,True,False,False,,False,,False,,,
cosmosvaloper19sj5zln4v9hfjvwsy2mg9gjpuqp87xhjyzyqh4,cosmos19sj5zln4v9hfjvwsy2mg9gjpuqp87xhjpks4mx,hlkdev1-test,M31hM1huKuGuwPK9R6AGSefbsKPfGL4IInzNBJYlAXM=,D7D1A831E5CA219C5FA0918BFDCBB0099E081A32,cosmosvalcons16lg6sv09egsechaqjx9lmjaspx0qsx3jh33g02,False,True,False,,False,,False,,,
cosmosvaloper19n3ng7c6d7kk4rmnh65dgz9lqkrmykql7np9gz,cosmos19n3ng7c6d7kk4rmnh65dgz9lqkrmykqlm84sy3,Unity Nodes,UPeM6Si7ll65XYD0tY0dQD03SlBL+cM/zC8Qn5tEeB8=,3C57DCB38CAD38ABF436E9B97B8D215F9D1B90A2,cosmosvalcons183taevuv45u2hapkaxuhhrfpt7w3hy9zahg8yj,True,False,False,,False,,False,,,
cosmosvaloper194z8v2gls28enc6hqsh5l8nvt3gtmxnm3znc6z,cosmos194z8v2gls28enc6hqsh5l8nvt3gtmxnm5k8dk3,uprovider,1C0qusoK3mO3gGsdM1EmpRI19SGW78edr7yT91JIVFQ=,1E719186D1FB241CBC2D93CF150BFDC35D2191A4,cosmosvalcons1recerpk3lvjpe0pdj0832zlacdwjrydy4l7l56,False,True,False,,False,,False,,,
cosmosvaloper19udp2e0epkun03uwhgweh7xutfq6y57vpvl94f,cosmos19udp2e0epkun03uwhgweh7xutfq6y57vyctse6,mytesnet,QbCOdF21WAPmFQAirsBW5TpTsqTggZOkN/skVRB3rPo=,41183B41FA6D7212A85443F5E72D3B7B354A98E6,cosmosvalcons1gyvrks06d4ep92z5g067wtfm0v654x8xy95cxc,False,True,False,,False,,False,,,
cosmosvaloper19lqvqs9sjx25n9wkxskw3a7n0fxp38esa6fz2g,cosmos19lqvqs9sjx25n9wkxskw3a7n0fxp38escwahxm,.,3KJr9t7zGk2OfdWM2CjRJM71RevExe+3JLDHuUiJlBk=,6B3CC6EC1CA6C5E03BE99C7B3546E23EEC5E3DD5,cosmosvalcons1dv7vdmqu5mz7qwlfn3an23hz8mk9u0w46ed6dt,False,True,False,,False,,False,,,
cosmosvaloper19l9qy4mzqyyjkedfvldlej2l4053uhwexc8x6c,cosmos19l9qy4mzqyyjkedfvldlej2l4053uhwervnnkt,testX,ecV6QgsVEi35FgwrFepCIkmn9rFSUjvzK1EQqAS2mjI=,9AABCC58FFFD7FEAA496EF3C3E7143EB60FD3A56,cosmosvalcons1n24uck8ll4l74fykau7ruu2rads06wjkwkx622,False,True,False,,False,,False,,,
cosmosvaloper1x9yxa5rjwdwdx9tc3ze393908g4styvwlag6g2,cosmos1x9yxa5rjwdwdx9tc3ze393908g4styvw6fu0ye,Zenscape,PLFWXvXBiAVfjkHYVMWnp8OLcBh1Ha4iLSmjJLTdHz8=,07B28BFF2E2D46E09D227F37D9BA533941408B5F,cosmosvalcons1q7eghlew94rwp8fz0umanwjn89q5pz6l6nj6mt,False,True,False,,False,,False,,,
cosmosvaloper1xxyn48fj8wsmy6dzs6z2rfndd9pfg7wj8yvj4l,cosmos1xxyn48fj8wsmy6dzs6z2rfndd9pfg7wjzsc8ev,Nodeist,VSn0Layk14CqTMePn4PGk5uUAmw9MsniSJGo69nNpYk=,132036FBF9780E627C2EC39BC0725E14ACA795D3,cosmosvalcons1zvsrd7le0q8xylpwcwduquj7zjk209wngckqgr,False,True,False,,False,,False,,,
cosmosvaloper1xxu5ksmhvryyywg0hntrz9d0ljwmtr8shtewtu,cosmos1xxu5ksmhvryyywg0hntrz9d0ljwmtr8sjldm80,pro-nodes75,S4sTK/E0IGI+gsqRIvwxktwAIdTWBhLaqkU0Vn856Rk=,6240029076856B645BCA52A8B751D4DA0D0510AC,cosmosvalcons1vfqq9yrks44kgk72225tw5w5mgxs2y9v0lgxmz,True,False,False,,False,,False,,,
